
Freq.	Trans.
2816	.0016215
2818	.0063309
2819.9	.01151
2821.8	.016898
2823.7	.022093
2825.7	.027018
2827.6	.031711
2829.5	.036271
2831.5	.040803
2833.4	.045214
2835.3	.049373
2837.2	.053552
2839.2	.057977
2841.1	.062425
2843	.066755
2845	.07086
2846.9	.074861
2848.8	.079024
2850.7	.083265
2852.7	.08739
2854.6	.091345
2856.5	.095473
2858.5	.099824
2860.4	.10383
2862.3	.10726
2864.2	.11026
2866.2	.1133
2868.1	.11686
2870	.12062
2872	.12413
2873.9	.12736
2875.8	.13025
2877.7	.13294
2879.7	.1358
2881.6	.13879
2883.5	.14162
2885.5	.1444
2887.4	.14724
2889.3	.14989
2891.2	.15239
2893.2	.15499
2895.1	.15749
2897	.15969
2899	.16193
2900.9	.16433
2902.8	.16645
2904.7	.16837
2906.7	.17048
2908.6	.17256
2910.5	.17463
2912.5	.17701
2914.4	.1795
2916.3	.18174
2918.2	.18387
2920.2	.18613
2922.1	.18819
2924	.1898
2926	.19142
2927.9	.19315
2929.8	.19481
2931.8	.19684
2933.7	.19919
2935.6	.20134
2937.5	.20333
2939.5	.20545
2941.4	.20801
2943.3	.211
2945.3	.21385
2947.2	.21604
2949.1	.21785
2951	.21988
2953	.22241
2954.9	.22518
2956.8	.22791
2958.8	.23062
2960.7	.23327
2962.6	.23634
2964.5	.24031
2966.5	.24429
2968.4	.24775
2970.3	.2513
2972.3	.25523
2974.2	.25946
2976.1	.26367
2978	.26754
2980	.27187
2981.9	.27745
2983.8	.28359
2985.8	.28956
2987.7	.29561
2989.6	.302
2991.5	.30843
2993.5	.31472
2995.4	.3214
2997.3	.32905
2999.3	.33766
3001.2	.34678
3003.1	.35566
3005	.36434
3007	.37361
3008.9	.38354
3010.8	.39402
3012.8	.40545
3014.7	.41728
3016.6	.42846
3018.5	.43916
3020.5	.45046
3022.4	.46303
3024.3	.47685
3026.3	.49117
3028.2	.50511
3030.1	.51909
3032	.53378
3034	.54873
3035.9	.56292
3037.8	.5762
3039.8	.58984
3041.7	.60437
3043.6	.619
3045.6	.63354
3047.5	.64777
3049.4	.66075
3051.3	.67299
3053.3	.68569
3055.2	.69904
3057.1	.71313
3059.1	.72671
3061	.73806
3062.9	.74854
3064.8	.75957
3066.8	.7701
3068.7	.77986
3070.6	.78851
3072.6	.79472
3074.5	.79981
3076.4	.8058
3078.3	.81247
3080.3	.8188
3082.2	.82431
3084.1	.83011
3086.1	.8367
3088	.84203
3089.9	.84495
3091.8	.84761
3093.8	.85145
3095.7	.85466
3097.6	.85605
3099.6	.85752
3101.5	.86098
3103.4	.86521
3105.3	.86792
3107.3	.86925
3109.2	.8706
3111.1	.8726
3113.1	.876
3115	.88062
3116.9	.88353
3118.8	.88354
3120.8	.88385
3122.7	.886
3124.6	.88764
3126.6	.88878
3128.5	.89156
3130.4	.89479
3132.3	.89649
3134.3	.89707
3136.2	.89707
3138.1	.89671
3140.1	.89726
3142	.89905
3143.9	.90121
3145.8	.90303
3147.8	.90345
3149.7	.90335
3151.6	.90508
