# Data taken from the Leiden Laboratory Ice Database
# Paper: Öberg et al, DOI: 10.1051/0004-6361:20065881

# Pure H2O (10000 L) - 15 K
# https://icedb.strw.leidenuniv.nl/data/13

Freq. Trans.
1233.47 0.000191649
1234.44 0.000206932
1235.40 0.000414590
1236.37 0.000320239
1237.33 0.000327021
1238.30 0.000396618
1239.26 0.000454136
1240.23 0.000545838
1241.19 0.000648302
1242.15 0.000650304
1243.12 0.000606303
1244.08 0.000589309
1245.05 0.000674896
1246.01 0.000742919
1246.98 0.000741510
1247.94 0.000660305
1248.91 0.000792048
1249.87 0.000909169
1250.83 0.000796048
1251.80 0.000887717
1252.76 0.000981531
1253.73 0.000985554
1254.69 0.000968264
1255.66 0.000868807
1256.62 0.000950132
1257.59 0.00103021
1258.55 0.000900754
1259.51 0.00101356
1260.48 0.00108792
1261.44 0.00105762
1262.41 0.00101671
1263.37 0.00111881
1264.34 0.00120822
1265.30 0.00109312
1266.26 0.00105627
1267.23 0.00102849
1268.19 0.00109190
1269.16 0.00115959
1270.12 0.00108312
1271.09 0.00115454
1272.05 0.00136435
1273.02 0.00146710
1273.98 0.00147079
1274.94 0.00150216
1275.91 0.00160545
1276.87 0.00162137
1277.84 0.00166690
1278.80 0.00174806
1279.77 0.00170632
1280.73 0.00171171
1281.70 0.00182658
1282.66 0.00182213
1283.62 0.00186863
1284.59 0.00178999
1285.55 0.00167830
1286.52 0.00176618
1287.48 0.00173818
1288.45 0.00177021
1289.41 0.00192390
1290.37 0.00194527
1291.34 0.00188502
1292.30 0.00196014
1293.27 0.00204443
1294.23 0.00198328
1295.20 0.00200301
1296.16 0.00207692
1297.13 0.00212764
1298.09 0.00221253
1299.05 0.00221599
1300.02 0.00234356
1300.98 0.00238448
1301.95 0.00228905
1302.91 0.00238171
1303.88 0.00250940
1304.84 0.00252249
1305.81 0.00254897
1306.77 0.00264974
1307.73 0.00267719
1308.70 0.00255867
1309.66 0.00255880
1310.63 0.00263603
1311.59 0.00273935
1312.56 0.00281950
1313.52 0.00272858
1314.48 0.00270158
1315.45 0.00272740
1316.41 0.00281212
1317.38 0.00283776
1318.34 0.00287460
1319.31 0.00296658
1320.27 0.00292032
1321.24 0.00292483
1322.20 0.00304163
1323.16 0.00311834
1324.13 0.00319306
1325.09 0.00325646
1326.06 0.00333072
1327.02 0.00335557
1327.99 0.00314927
1328.95 0.00308885
1329.92 0.00324741
1330.88 0.00337930
1331.84 0.00338847
1332.81 0.00333700
1333.77 0.00340440
1334.74 0.00346315
1335.70 0.00349427
1336.67 0.00341185
1337.63 0.00328718
1338.60 0.00329497
1339.56 0.00339421
1340.52 0.00335479
1341.49 0.00330576
1342.45 0.00340738
1343.42 0.00341614
1344.38 0.00348222
1345.35 0.00353421
1346.31 0.00353057
1347.27 0.00364365
1348.24 0.00365716
1349.20 0.00332450
1350.17 0.00300001
1351.13 0.00313910
1352.10 0.00326761
1353.06 0.00327980
1354.03 0.00318244
1354.99 0.00299826
1355.95 0.00324219
1356.92 0.00345632
1357.88 0.00334952
1358.85 0.00328688
1359.81 0.00328388
1360.78 0.00325679
1361.74 0.00335309
1362.71 0.00347982
1363.67 0.00361009
1364.63 0.00378551
1365.60 0.00386087
1366.56 0.00396849
1367.53 0.00408587
1368.49 0.00411749
1369.46 0.00406473
1370.42 0.00397497
1371.38 0.00410303
1372.35 0.00419793
1373.31 0.00409604
1374.28 0.00413656
1375.24 0.00419172
1376.21 0.00430997
1377.17 0.00456592
1378.14 0.00458602
1379.10 0.00443437
1380.06 0.00445549
1381.03 0.00442692
1381.99 0.00431437
1382.96 0.00422748
1383.92 0.00413987
1384.89 0.00407375
1385.85 0.00404573
1386.82 0.00412763
1387.78 0.00416444
1388.74 0.00409207
1389.71 0.00419133
1390.67 0.00428537
1391.64 0.00413371
1392.60 0.00416679
1393.57 0.00420696
1394.53 0.00411161
1395.50 0.00417017
1396.46 0.00418950
1397.42 0.00414815
1398.39 0.00418014
1399.35 0.00421293
1400.32 0.00426113
1401.28 0.00430786
1402.25 0.00424474
1403.21 0.00406379
1404.17 0.00387690
1405.14 0.00418061
1406.10 0.00457958
1407.07 0.00461817
1408.03 0.00474429
1409.00 0.00487418
1409.96 0.00494022
1410.93 0.00497786
1411.89 0.00497332
1412.85 0.00496731
1413.82 0.00492033
1414.78 0.00478866
1415.75 0.00474478
1416.71 0.00486557
1417.68 0.00507257
1418.64 0.00517432
1419.61 0.00515487
1420.57 0.00512573
1421.53 0.00505465
1422.50 0.00506223
1423.46 0.00516699
1424.43 0.00518447
1425.39 0.00523642
1426.36 0.00541303
1427.32 0.00547995
1428.28 0.00538783
1429.25 0.00531541
1430.21 0.00533722
1431.18 0.00544640
1432.14 0.00557770
1433.11 0.00563676
1434.07 0.00566513
1435.04 0.00566114
1436.00 0.00565022
1436.96 0.00565362
1437.93 0.00573351
1438.89 0.00569703
1439.86 0.00563548
1440.82 0.00581210
1441.79 0.00588642
1442.75 0.00587781
1443.72 0.00595526
1444.68 0.00605797
1445.64 0.00602656
1446.61 0.00597508
1447.57 0.00607418
1448.54 0.00607623
1449.50 0.00609837
1450.47 0.00605132
1451.43 0.00601424
1452.40 0.00612142
1453.36 0.00625261
1454.32 0.00631066
1455.29 0.00633778
1456.25 0.00644053
1457.22 0.00637502
1458.18 0.00633398
1459.15 0.00634056
1460.11 0.00634173
1461.07 0.00634669
1462.04 0.00645080
1463.00 0.00656716
1463.97 0.00657622
1464.93 0.00661614
1465.90 0.00658108
1466.86 0.00655959
1467.83 0.00665954
1468.79 0.00667549
1469.75 0.00672202
1470.72 0.00670041
1471.68 0.00659091
1472.65 0.00669970
1473.61 0.00675823
1474.58 0.00676183
1475.54 0.00676488
1476.51 0.00679103
1477.47 0.00686510
1478.43 0.00702314
1479.40 0.00712487
1480.36 0.00707377
1481.33 0.00709677
1482.29 0.00717525
1483.26 0.00723681
1484.22 0.00728444
1485.18 0.00726666
1486.15 0.00720430
1487.11 0.00734593
1488.08 0.00749776
1489.04 0.00736226
1490.01 0.00740714
1490.97 0.00749978
1491.94 0.00744466
1492.90 0.00751552
1493.86 0.00768160
1494.83 0.00769534
1495.79 0.00775672
1496.76 0.00780428
1497.72 0.00767284
1498.69 0.00770348
1499.65 0.00774169
1500.62 0.00774415
1501.58 0.00785694
1502.54 0.00802936
1503.51 0.00807082
