# This data was collected and compiled at the NASA/Ames Research Center, Moffett Field, CA.  Any use of this data should recognize the parent publication:

# D.M. Hudgins, S.A. Sandford, L.J. Allamandola, and A.G.G.M. Tielens, "Mid- and Far-Infrared Spectroscopy of Ices: Optical Constants and Integrated Absorbances", The Astrophysical Journal Supplement Series, 86, no. 2, p. 713-870, 1993

# Interstellar mix - 10 K - H2O:CH3OH:CO:NH3 = 100:50:1:1
# http://www.astrochem.org/data/ISMix.php

Freq.	%T,10K	n, 10K	k, 10K
#(cm-1)
3458.6	66.700	1.0821	0.15873
3459.6	66.900	1.0953	0.15835
3460.5	67.100	1.0825	0.15595
3461.5	67.300	1.0889	0.15507
3462.5	67.500	1.0947	0.15414
3463.4	67.600	1.0825	0.15245
3464.4	67.900	1.0887	0.15091
3465.4	68.000	1.0943	0.15065
3466.3	68.200	1.0824	0.14831
3467.3	68.400	1.0885	0.14745
3468.3	68.600	1.0938	0.14653
3469.2	68.800	1.0824	0.14423
3470.2	69.000	1.0885	0.14340
3471.2	69.100	1.0936	0.14313
3472.1	69.300	1.0820	0.14081
3473.1	69.500	1.0936	0.14047
3474.0	69.700	1.0823	0.13816
3475.0	69.900	1.0879	0.13734
3476.0	70.100	1.0929	0.13645
3476.9	70.300	1.0823	0.13421
3477.9	70.500	1.0880	0.13341
3478.9	70.600	1.0928	0.13316
3479.8	70.800	1.0822	0.13092
3480.8	71.000	1.0876	0.13011
3481.8	71.200	1.0922	0.12923
3482.7	71.400	1.0821	0.12702
3483.7	71.600	1.0873	0.12623
3484.7	71.800	1.0919	0.12538
3485.6	72.000	1.0821	0.12320
3486.6	72.200	1.0873	0.12242
3487.6	72.400	1.0918	0.12158
3488.5	72.500	1.0820	0.12001
3489.5	72.700	1.0917	0.11968
3490.4	72.900	1.0819	0.11750
3491.4	73.100	1.0866	0.11671
3492.4	73.300	1.0905	0.11585
3493.3	73.600	1.0814	0.11313
3494.3	73.800	1.0862	0.11238
3495.3	74.000	1.0903	0.11156
3496.2	74.200	1.0815	0.10946
3497.2	74.400	1.0858	0.10869
3498.2	74.700	1.0897	0.10728
3499.1	74.900	1.0813	0.10524
3500.1	75.100	1.0856	0.10448
3501.1	75.400	1.0892	0.10308
3502.0	75.600	1.0810	0.10104
3503.0	75.900	1.0894	0.10016
3503.9	76.100	1.0814	0.098145
3504.9	76.400	1.0855	0.096844
3505.9	76.600	1.0890	0.096043
3506.8	76.900	1.0815	0.093517
3507.8	77.200	1.0856	0.092249
3508.8	77.400	1.0889	0.091462
3509.7	77.700	1.0818	0.088986
3510.7	78.000	1.0857	0.087720
3511.7	78.300	1.0889	0.086394
3512.6	78.600	1.0824	0.084001
3513.6	78.900	1.0862	0.082763
3514.6	79.200	1.0894	0.081458
3515.5	79.500	1.0832	0.079113
3516.5	79.800	1.0900	0.078254
3517.4	80.100	1.0840	0.075939
3518.4	80.500	1.0876	0.074207
3519.4	80.800	1.0908	0.072963
3520.3	81.100	1.0857	0.070769
3521.3	81.400	1.0892	0.069589
3522.3	81.700	1.0922	0.068345
3523.2	82.000	1.0873	0.066207
3524.2	82.300	1.0906	0.065023
3525.2	82.700	1.0935	0.063285
3526.1	83.000	1.0893	0.061248
3527.1	83.300	1.0926	0.060098
3528.1	83.600	1.0953	0.058880
3529.0	84.000	1.0914	0.056402
3530.0	84.300	1.0948	0.055289
3531.0	84.600	1.0975	0.054109
3531.9	84.900	1.0940	0.052196
3532.9	85.200	1.0992	0.051323
3533.8	85.500	1.0959	0.049452
3534.8	85.800	1.0989	0.048334
3535.8	86.100	1.1015	0.047172
3536.7	86.400	1.0987	0.045382
3537.7	86.700	1.1016	0.044279
3538.7	87.000	1.1041	0.043132
3539.6	87.300	1.1017	0.041417
3540.6	87.600	1.1047	0.040338
3541.6	87.800	1.1071	0.039674
3542.5	88.100	1.1050	0.038006
3543.5	88.300	1.1076	0.037373
3544.5	88.600	1.1098	0.036225
3545.4	88.900	1.1079	0.034615
3546.4	89.100	1.1119	0.034150
3547.3	89.400	1.1101	0.032565
3548.3	89.600	1.1126	0.031934
3549.3	89.900	1.1148	0.030818
3550.2	90.100	1.1135	0.029755
3551.2	90.300	1.1158	0.029117
3552.2	90.500	1.1178	0.028434
3553.1	90.800	1.1166	0.026947
3554.1	91.000	1.1189	0.026321
3555.1	91.200	1.1209	0.025654
3556.0	91.400	1.1199	0.024650
3557.0	91.600	1.1220	0.024004
3558.0	91.800	1.1239	0.023330
3558.9	92.000	1.1230	0.022355
3559.9	92.200	1.1251	0.021706
3560.9	92.400	1.1269	0.021035
3561.8	92.600	1.1263	0.020099
3562.8	92.700	1.1290	0.019963
3563.7	92.900	1.1283	0.019018
3564.7	93.100	1.1302	0.018366
3565.7	93.200	1.1319	0.018113
3566.6	93.400	1.1313	0.017196
3567.6	93.600	1.1332	0.016541
3568.6	93.700	1.1348	0.016285
3569.5	93.900	1.1344	0.015399
3570.5	94.000	1.1361	0.015152
3571.5	94.200	1.1376	0.014466
3572.4	94.300	1.1374	0.014021
3573.4	94.500	1.1390	0.013350
3574.4	94.600	1.1405	0.013089
3575.3	94.700	1.1403	0.012646
3576.3	94.900	1.1423	0.012020
3577.2	95.000	1.1423	0.011603
3578.2	95.100	1.1437	0.011336
3579.2	95.200	1.1449	0.011045
3580.1	95.400	1.1449	0.010221
3581.1	95.500	1.1464	0.0099611
3582.1	95.600	1.1477	0.0096812
3583.0	95.700	1.1478	0.0092804
3584.0	95.800	1.1491	0.0090013
3585.0	95.900	1.1503	0.0087113
3585.9	96.000	1.1504	0.0083163
3586.9	96.100	1.1517	0.0080309
3587.9	96.200	1.1528	0.0077367
3588.8	96.300	1.1530	0.0073509
3589.8	96.400	1.1546	0.0070963
3590.7	96.400	1.1547	0.0071115
3591.7	96.500	1.1557	0.0067971
3592.7	96.700	1.1568	0.0060968
3593.6	96.700	1.1571	0.0061307
3594.6	96.800	1.1581	0.0058231
3595.6	96.900	1.1591	0.0055151
3596.5	97.000	1.1594	0.0051475
3597.5	97.100	1.1605	0.0048532
3598.5	97.100	1.1615	0.0049434
3599.4	97.200	1.1617	0.0045679
3600.4	97.300	1.1627	0.0042605
3601.4	97.400	1.1637	0.0039558
3602.3	97.400	1.1641	0.0039916
3603.3	97.500	1.1649	0.0036716
3604.3	97.600	1.1658	0.0033562
3605.2	97.700	1.1663	0.0030098
3606.2	97.700	1.1674	0.0031047
3607.1	97.800	1.1678	0.0027511
3608.1	97.800	1.1687	0.0028276
3609.1	97.900	1.1695	0.0025055
3610.0	97.900	1.1699	0.0025434
3611.0	98.000	1.1706	0.0022161
3612.0	98.100	1.1715	0.0018992
3612.9	98.100	1.1720	0.0019445
3613.9	98.200	1.1727	0.0016222
3614.9	98.200	1.1735	0.0016875
3615.8	98.300	1.1740	0.0013409
3616.8	98.300	1.1747	0.0014052
3617.8	98.400	1.1754	0.0010772
3618.7	98.400	1.1759	0.0011220
3619.7	98.500	1.1767	0.00079751
3620.6	98.500	1.1772	0.00084352
3621.6	98.600	1.1779	0.00051689
3622.6	98.600	1.1787	0.00057936
3623.5	98.600	1.1791	0.00061798
3624.5	98.700	1.1798	0.00028467
3625.5	98.700	1.1804	0.00033784
3626.4	98.800	1.1810	0.0000
3627.4	98.800	1.1817	5.8889e-05
3628.4	98.800	1.1823	0.00010800
3629.3	98.800	1.1827	0.00014162
3630.3	98.900	1.1832	0.0000
3631.3	99.000	1.1838	0.0000
3632.2	99.000	1.1845	0.0000
3633.2	99.000	1.1851	0.0000
3634.2	99.000	1.1855	0.0000
3635.1	99.100	1.1861	0.0000
3636.1	99.100	1.1866	0.0000
3637.0	99.200	1.1872	0.0000
3638.0	99.200	1.1879	0.0000
3639.0	99.200	1.1884	0.0000
3639.9	99.200	1.1889	0.0000
3640.9	99.300	1.1894	0.0000
3641.9	99.300	1.1899	0.0000
3642.8	99.300	1.1905	0.0000
3643.8	99.400	1.1910	0.0000
3644.8	99.400	1.1916	0.0000
3645.7	99.400	1.1922	0.0000
3646.7	99.400	1.1926	0.0000
3647.7	99.400	1.1930	0.0000
3648.6	99.500	1.1936	0.0000
3649.6	99.500	1.1941	0.0000
3650.5	99.500	1.1947	0.0000
3651.5	99.500	1.1951	0.0000
3652.5	99.500	1.1954	0.0000
3653.4	99.600	1.1960	0.0000
3654.4	99.600	1.1965	0.0000
3655.4	99.600	1.1970	0.0000
3656.3	99.600	1.1975	0.0000
3657.3	99.600	1.1978	0.0000
3658.3	99.700	1.1983	0.0000
3659.2	99.700	1.1989	0.0000
3660.2	99.700	1.1994	0.0000
3661.2	99.700	1.1998	0.0000
3662.1	99.700	1.2003	0.0000
3663.1	99.800	1.2007	0.0000
3664.1	99.700	1.2011	0.0000
3665.0	99.800	1.2016	0.0000
3666.0	99.800	1.2020	0.0000
3666.9	99.800	1.2026	0.0000
3667.9	99.800	1.2030	0.0000
3668.9	99.800	1.2034	0.0000
3669.8	99.800	1.2039	0.0000
3670.8	99.800	1.2043	0.0000
3671.8	99.700	1.2045	0.0000
3672.7	99.900	1.2050	0.0000
3673.7	99.800	1.2054	0.0000
3674.7	99.900	1.2058	0.0000
3675.6	99.800	1.2064	0.0000
3676.6	99.800	1.2065	0.0000
3677.6	99.900	1.2068	0.0000
3678.5	99.900	1.2075	0.0000
3679.5	99.900	1.2078	0.0000
3680.4	99.900	1.2083	0.0000
3681.4	99.900	1.2086	0.0000
3682.4	99.900	1.2090	0.0000
3683.3	99.900	1.2095	0.0000
3684.3	99.900	1.2098	0.0000
3685.3	99.900	1.2101	0.0000
3686.2	99.900	1.2106	0.0000
3687.2	99.900	1.2109	0.0000
3688.2	99.900	1.2113	0.0000
3689.1	99.800	1.2117	0.0000
3690.1	99.900	1.2118	0.0000
3691.1	99.900	1.2122	0.0000
3692.0	99.900	1.2127	0.0000
3693.0	99.900	1.2129	0.0000
3693.9	99.900	1.2134	0.0000
3694.9	99.900	1.2136	0.0000
3695.9	99.900	1.2139	0.0000
3696.8	99.900	1.2144	0.0000
3697.8	99.900	1.2146	0.0000
3698.8	99.900	1.2149	0.0000
3699.7	99.900	1.2154	0.0000
3700.7	99.900	1.2157	0.0000
3701.7	99.900	1.2160	0.0000
3702.6	99.800	1.2163	0.0000
3703.6	99.900	1.2165	0.0000
3704.6	99.900	1.2168	0.0000
3705.5	99.900	1.2173	0.0000
3706.5	99.800	1.2176	0.0000
3707.5	99.800	1.2177	0.0000
3708.4	99.800	1.2179	0.0000
3709.4	99.900	1.2182	0.0000
3710.3	99.800	1.2186	0.0000
3711.3	99.800	1.2187	0.0000
3712.3	99.800	1.2189	0.0000
3713.2	99.800	1.2191	0.0000
3714.2	99.900	1.2193	0.0000
3715.2	99.900	1.2197	0.0000
3716.1	99.900	1.2201	0.0000
3717.1	99.900	1.2203	0.0000
3718.1	99.900	1.2206	0.0000
3719.0	99.900	1.2209	0.0000
3720.0	99.900	1.2211	0.0000
3721.0	99.900	1.2214	0.0000
3721.9	99.900	1.2217	0.0000
3722.9	99.900	1.2217	0.0000
3723.8	100.00	1.2221	0.0000
3724.8	100.00	1.2225	0.0000
3725.8	100.00	1.2228	0.0000
3726.7	100.00	1.2233	0.0000
3727.7	99.900	1.2235	0.0000
3728.7	99.900	1.2236	0.0000
3729.6	99.900	1.2239	0.0000
3730.6	100.00	1.2241	0.0000
3731.6	100.00	1.2245	0.0000
3732.5	99.900	1.2249	0.0000
3733.5	99.900	1.2249	0.0000
3734.5	100.00	1.2252	0.0000
3735.4	99.900	1.2256	0.0000
3736.4	99.900	1.2257	0.0000
3737.4	99.900	1.2259	0.0000
3738.3	99.900	1.2262	0.0000
3739.3	99.900	1.2262	0.0000
3740.2	100.00	1.2266	0.0000
3741.2	100.00	1.2270	0.0000
3742.2	99.900	1.2272	0.0000
3743.1	100.00	1.2276	0.0000
3744.1	99.900	1.2279	0.0000
3745.1	99.800	1.2279	0.0000
3746.0	99.900	1.2280	0.0000
3747.0	99.900	1.2283	0.0000
3748.0	99.900	1.2285	0.0000
3748.9	99.900	1.2287	0.0000
3749.9	99.900	1.2289	0.0000
3750.9	99.900	1.2291	0.0000
3751.8	99.900	1.2294	0.0000
3752.8	99.900	1.2295	0.0000
3753.7	99.900	1.2298	0.0000
3754.7	99.900	1.2299	0.0000
3755.7	100.00	1.2301	0.0000
3756.6	100.00	1.2306	0.0000
3757.6	99.900	1.2308	0.0000
3758.6	99.900	1.2310	0.0000
3759.5	99.900	1.2312	0.0000
3760.5	99.900	1.2313	0.0000
3761.5	99.900	1.2315	0.0000
3762.4	99.900	1.2318	0.0000
3763.4	99.900	1.2319	0.0000
3764.4	99.900	1.2321	0.0000
3765.3	99.900	1.2323	0.0000
3766.3	99.900	1.2325	0.0000
3767.2	99.900	1.2327	0.0000
3768.2	99.900	1.2328	0.0000
3769.2	100.00	1.2331	0.0000
3770.1	99.900	1.2334	0.0000
3771.1	99.900	1.2335	0.0000
3772.1	99.900	1.2337	0.0000
3773.0	99.900	1.2338	0.0000
3774.0	100.00	1.2341	0.0000
3775.0	99.900	1.2344	0.0000
3775.9	99.900	1.2345	0.0000
3776.9	99.900	1.2346	0.0000
3777.9	100.00	1.2349	0.0000
3778.8	99.900	1.2352	0.0000
3779.8	99.900	1.2353	0.0000
3780.8	99.900	1.2354	0.0000
3781.7	99.900	1.2356	0.0000
3782.7	99.900	1.2357	0.0000
3783.6	100.00	1.2360	0.0000
3784.6	99.900	1.2363	0.0000
3785.6	99.900	1.2364	0.0000
3786.5	99.900	1.2365	0.0000
3787.5	99.900	1.2367	0.0000
3788.5	99.900	1.2367	0.0000
3789.4	100.00	1.2370	0.0000
3790.4	100.00	1.2374	0.0000
3791.4	99.900	1.2376	0.0000
3792.3	99.900	1.2377	0.0000
3793.3	99.900	1.2378	0.0000
3794.3	99.900	1.2378	0.0000
3795.2	100.00	1.2381	0.0000
3796.2	100.00	1.2384	0.0000
3797.1	99.900	1.2387	0.0000
3798.1	99.900	1.2387	0.0000
3799.1	99.900	1.2389	0.0000
3800.0	99.900	1.2390	0.0000
3801.0	99.900	1.2391	0.0000
3802.0	99.900	1.2393	0.0000
3802.9	99.900	1.2394	0.0000
3803.9	99.900	1.2395	0.0000
3804.9	100.00	1.2396	0.0000
3805.8	100.00	1.2400	0.0000
3806.8	100.00	1.2402	0.0000
3807.8	99.900	1.2403	0.0000
3808.7	100.00	1.2404	0.0000
3809.7	100.00	1.2406	0.0000
3810.6	100.00	1.2409	0.0000
3811.6	100.00	1.2411	0.0000
3812.6	100.00	1.2413	0.0000
3813.5	100.00	1.2415	0.0000
3814.5	100.00	1.2418	0.0000
3815.5	99.900	1.2420	0.0000
3816.4	99.900	1.2420	0.0000
3817.4	99.900	1.2421	0.0000
3818.4	99.900	1.2422	0.0000
3819.3	99.900	1.2423	0.0000
3820.3	100.00	1.2425	0.0000
3821.3	99.900	1.2428	0.0000
3822.2	99.900	1.2428	0.0000
3823.2	99.900	1.2430	0.0000
3824.2	99.900	1.2431	0.0000
3825.1	99.900	1.2431	0.0000
3826.1	100.00	1.2433	0.0000
3827.0	99.900	1.2435	0.0000
3828.0	100.00	1.2437	0.0000
3829.0	99.900	1.2439	0.0000
3829.9	99.900	1.2439	0.0000
3830.9	100.00	1.2441	0.0000
3831.9	100.00	1.2444	0.0000
3832.8	99.900	1.2446	0.0000
3833.8	100.00	1.2447	0.0000
3834.8	99.900	1.2450	0.0000
3835.7	99.900	1.2450	0.0000
3836.7	99.900	1.2452	0.0000
3837.7	99.900	1.2454	0.0000
3838.6	99.800	1.2454	0.00034761
3839.6	99.900	1.2454	0.0000
3840.6	99.900	1.2456	2.3842e-06
3841.5	99.900	1.2457	8.5831e-06
3842.5	99.900	1.2459	1.5259e-05
3843.4	99.900	1.2460	2.0981e-05
3844.4	99.900	1.2461	2.7180e-05
3845.4	99.900	1.2463	3.3855e-05
3846.3	99.900	1.2464	3.9339e-05
3847.3	99.900	1.2466	4.5776e-05
3848.3	99.900	1.2467	5.1975e-05
3849.2	99.900	1.2468	5.7697e-05
3850.2	99.900	1.2470	6.4373e-05
3851.2	99.900	1.2472	7.1049e-05
3852.1	99.900	1.2473	7.8201e-05
3853.1	99.800	1.2474	0.00043726
3854.1	99.900	1.2475	8.8215e-05
3855.0	99.700	1.2475	0.00079918
3856.0	99.900	1.2474	9.0599e-05
3856.9	99.900	1.2476	9.8228e-05
3857.9	99.900	1.2478	0.00010538
3858.9	99.900	1.2480	0.00011158
3859.8	99.900	1.2481	0.00011683
3860.8	99.900	1.2482	0.00012302
3861.8	99.900	1.2484	0.00012875
3862.7	99.900	1.2485	0.00013351
3863.7	99.900	1.2486	0.00013924
3864.7	99.900	1.2488	0.00014496
3865.6	99.900	1.2489	0.00014973
3866.6	99.900	1.2490	0.00015497
3867.6	99.900	1.2491	0.00016069
3868.5	99.900	1.2492	0.00016522
3869.5	99.900	1.2493	0.00017071
3870.4	99.900	1.2494	0.00017500
3871.4	99.900	1.2495	0.00017977
3872.4	99.900	1.2496	0.00018454
3873.3	99.900	1.2496	0.00018764
3874.3	100.00	1.2499	0.0000
3875.3	99.900	1.2501	0.00020146
3876.2	99.900	1.2500	0.00020266
3877.2	100.00	1.2501	0.0000
3878.2	100.00	1.2504	0.0000
3879.1	100.00	1.2505	0.0000
3880.1	100.00	1.2507	0.0000
3881.1	100.00	1.2509	0.0000
3882.0	100.00	1.2511	0.0000
3883.0	99.900	1.2511	0.00024343
3884.0	100.00	1.2511	0.0000
3884.9	100.00	1.2513	0.0000
3885.9	100.00	1.2516	0.0000
3886.8	99.900	1.2516	0.00026274
3887.8	100.00	1.2516	0.0000
3888.8	100.00	1.2518	0.0000
3889.7	100.00	1.2520	0.0000
3890.7	100.00	1.2521	0.0000
3891.7	100.00	1.2523	0.0000
3892.6	99.900	1.2523	0.00029206
3893.6	100.00	1.2524	0.0000
3894.6	100.00	1.2526	0.0000
3895.5	100.00	1.2527	0.0000
3896.5	100.00	1.2529	0.0000
3897.5	100.00	1.2531	0.0000
3898.4	99.900	1.2531	0.00032187
3899.4	99.900	1.2531	0.00032258
3900.3	100.00	1.2531	0.0000
3901.3	100.00	1.2533	0.0000
3902.3	100.00	1.2535	0.0000
3903.2	100.00	1.2536	0.0000
3904.2	100.00	1.2538	0.0000
3905.2	99.900	1.2539	0.00035191
3906.1	100.00	1.2539	5.4836e-06
3907.1	99.900	1.2540	0.00035906
3908.1	100.00	1.2541	1.2636e-05
3909.0	100.00	1.2543	1.8358e-05
3910.0	100.00	1.2545	2.4319e-05
3911.0	99.900	1.2545	0.00037670
3911.9	100.00	1.2545	3.0041e-05
3912.9	100.00	1.2547	3.6240e-05
3913.9	100.00	1.2549	4.1962e-05
3914.8	100.00	1.2551	4.7207e-05
3915.8	99.900	1.2552	0.00040054
3916.7	99.900	1.2552	0.00040150
3917.7	99.900	1.2552	0.00040388
3918.7	100.00	1.2553	6.0558e-05
3919.6	99.900	1.2555	0.00041342
3920.6	99.900	1.2554	0.00041509
3921.6	100.00	1.2556	7.1526e-05
3922.5	99.900	1.2556	0.00042295
3923.5	100.00	1.2557	7.7963e-05
3924.5	100.00	1.2559	8.3685e-05
3925.4	100.00	1.2560	8.7976e-05
3926.4	100.00	1.2562	9.2745e-05
3927.4	100.00	1.2563	9.7752e-05
3928.3	100.00	1.2565	0.00010252
3929.3	99.900	1.2566	0.00045300
3930.2	100.00	1.2566	0.00010777
3931.2	100.00	1.2568	0.00011444
3932.2	99.900	1.2570	0.00046587
3933.1	99.900	1.2568	0.00046635
3934.1	100.00	1.2570	0.00012302
3935.1	100.00	1.2573	0.00012994
3936.0	99.900	1.2574	0.00048065
3937.0	99.900	1.2574	0.00048304
3938.0	99.900	1.2575	0.00048637
3938.9	99.900	1.2575	0.00048852
3939.9	99.900	1.2576	0.00049210
3940.9	99.900	1.2577	0.00049591
3941.8	99.900	1.2577	0.00049829
3942.8	99.900	1.2578	0.00050235
3943.7	99.900	1.2579	0.00050449
3944.7	99.900	1.2579	0.00050807
3945.7	99.900	1.2580	0.00051093
3946.6	100.00	1.2581	0.00016880
3947.6	99.900	1.2583	0.00052023
3948.6	99.900	1.2584	0.00052309
3949.5	99.900	1.2584	0.00052500
3950.5	99.900	1.2585	0.00052881
3951.5	99.900	1.2586	0.00053215
3952.4	99.900	1.2587	0.00053453
3953.4	99.900	1.2588	0.00053811
3954.4	99.900	1.2589	0.00054169
3955.3	99.900	1.2589	0.00054407
3956.3	99.900	1.2590	0.00054741
3957.3	99.900	1.2591	0.00055075
3958.2	99.900	1.2590	0.00055242
3959.2	100.00	1.2593	0.00021243
3960.1	99.900	1.2594	0.00056124
3961.1	99.900	1.2595	0.00056362
3962.1	99.900	1.2595	0.00056696
3963.0	99.900	1.2595	0.00056887
3964.0	99.900	1.2596	0.00057149
3965.0	100.00	1.2598	0.00023150
3965.9	99.900	1.2599	0.00057960
3966.9	99.900	1.2599	0.00058150
3967.9	100.00	1.2601	0.00024152
3968.8	99.900	1.2602	0.00058937
3969.8	99.900	1.2602	0.00059175
3970.8	99.900	1.2603	0.00059485
3971.7	99.900	1.2603	0.00059676
3972.7	99.900	1.2605	0.00060034
3973.6	99.900	1.2605	0.00060248
3974.6	99.900	1.2606	0.00060582
3975.6	99.900	1.2607	0.00060892
3976.5	99.900	1.2607	0.00061083
3977.5	99.900	1.2608	0.00061417
3978.5	99.900	1.2609	0.00061703
3979.4	99.900	1.2609	0.00061941
3980.4	99.900	1.2610	0.00060010
3981.4	99.900	1.2611	0.00062537
3982.3	99.900	1.2611	0.00062752
3983.3	99.900	1.2612	0.00063038
3984.3	99.900	1.2613	0.00063372
3985.2	99.900	1.2613	0.00063562
3986.2	99.900	1.2614	0.00063872
3987.1	99.900	1.2614	0.00059986
3988.1	99.900	1.2615	0.00064349
3989.1	99.900	1.2616	0.00064659
3990.0	99.900	1.2616	0.00064826
3991.0	99.900	1.2617	0.00065112
3992.0	99.900	1.2618	0.00065398
3992.9	99.900	1.2618	0.00065565
3993.9	99.900	1.2618	0.00065827
3994.9	99.900	1.2619	0.00066090
3995.8	99.900	1.2618	0.00066233
3996.8	99.900	1.2618	0.00066376
3997.8	100.00	1.2618	0.00032425
3998.7	100.00	1.2619	0.00032711
3999.7	100.00	1.2620	0.00032997
