# Data taken from the Leiden Laboratory Ice Database
# Paper: Öberg et al, DOI: 10.1051/0004-6361:20065881

# Pure H2O (3000 L) - 15 K
# https://icedb.strw.leidenuniv.nl/data/14

Freq. Trans.
1550.76 0.00416160
1551.73 0.00427030
1552.69 0.00443453
1553.66 0.00438393
1554.62 0.00428158
1555.59 0.00443278
1556.55 0.00449012
1557.52 0.00442732
1558.48 0.00455632
1559.44 0.00450930
1560.41 0.00440055
1561.37 0.00437981
1562.34 0.00438592
1563.30 0.00439098
1564.27 0.00438983
1565.23 0.00446769
1566.19 0.00441590
1567.16 0.00447779
1568.12 0.00446802
1569.09 0.00448376
1570.05 0.00470372
1571.02 0.00466881
1571.98 0.00449188
1572.95 0.00455749
1573.91 0.00476451
1574.87 0.00485312
1575.84 0.00473730
1576.80 0.00475341
1577.77 0.00496885
1578.73 0.00501771
1579.70 0.00497332
1580.66 0.00489084
1581.63 0.00479230
1582.59 0.00464306
1583.55 0.00476325
1584.52 0.00498766
1585.48 0.00490313
1586.45 0.00484983
1587.41 0.00500781
1588.38 0.00514886
1589.34 0.00502705
1590.31 0.00499531
1591.27 0.00509211
1592.23 0.00510750
1593.20 0.00510404
1594.16 0.00495147
1595.13 0.00489863
1596.09 0.00503359
1597.06 0.00517476
1598.02 0.00531378
1598.98 0.00521714
1599.95 0.00517075
1600.91 0.00543579
1601.88 0.00563831
1602.84 0.00563463
1603.81 0.00563176
1604.77 0.00567039
1605.74 0.00563779
1606.70 0.00565173
1607.66 0.00576782
1608.63 0.00576260
1609.59 0.00573137
1610.56 0.00571007
1611.52 0.00576887
1612.49 0.00602583
1613.45 0.00616110
1614.42 0.00615773
1615.38 0.00615984
1616.34 0.00628236
1617.31 0.00627008
1618.27 0.00623750
1619.24 0.00634792
